system,n_gt,n_hyp,n_matched,label_recall,label_precision,start_mae_ms,end_mae_ms,boundary_mae_ms,dur_mae_ms,mean_iou,tbe_20ms,tbe_50ms,singer,canonical_stem
SOFA-FT,106,106,100,0.9433962264150944,0.9433962264150944,34.31399999999998,29.951300000000032,32.132650000000005,59.99669999999991,0.5516017894488653,0.58,0.17,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0003
SOFA-FT,106,106,100,0.9433962264150944,0.9433962264150944,34.31399999999998,29.951300000000032,32.132650000000005,59.99669999999991,0.5516017894488653,0.58,0.17,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0003
SOFA-FT,106,106,100,0.9433962264150944,0.9433962264150944,34.31399999999998,29.951300000000032,32.132650000000005,59.99669999999991,0.5516017894488653,0.58,0.17,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0003
SOFA-FT,106,106,100,0.9433962264150944,0.9433962264150944,34.31399999999998,29.951300000000032,32.132650000000005,59.99669999999991,0.5516017894488653,0.58,0.17,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0003
SOFA-FT,55,55,55,1.0,1.0,29.419090909090897,26.3461818181818,27.88263636363635,51.6161818181818,0.6341566144803663,0.43636363636363634,0.16363636363636364,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0004
SOFA-FT,55,55,55,1.0,1.0,29.419090909090897,26.3461818181818,27.88263636363635,51.6161818181818,0.6341566144803663,0.43636363636363634,0.16363636363636364,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0004
SOFA-FT,55,55,55,1.0,1.0,29.419090909090897,26.3461818181818,27.88263636363635,51.6161818181818,0.6341566144803663,0.43636363636363634,0.16363636363636364,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0004
SOFA-FT,55,55,55,1.0,1.0,29.419090909090897,26.3461818181818,27.88263636363635,51.6161818181818,0.6341566144803663,0.43636363636363634,0.16363636363636364,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0004
SOFA-FT,64,64,64,1.0,1.0,17.216874999999987,17.359374999999996,17.288124999999994,24.823437499999855,0.745368476379167,0.25,0.109375,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0005
SOFA-FT,64,64,62,0.96875,0.96875,15.56725806451613,17.91806451612901,16.74266129032257,25.8359677419355,0.7497969398244336,0.20967741935483872,0.0967741935483871,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0006
SOFA-FT,34,34,34,1.0,1.0,14.179705882352906,19.442352941176466,16.811029411764686,28.440294117646996,0.768843601366,0.20588235294117646,0.14705882352941177,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0007
SOFA-FT,34,34,34,1.0,1.0,14.179705882352906,19.442352941176466,16.811029411764686,28.440294117646996,0.768843601366,0.20588235294117646,0.14705882352941177,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0007
SOFA-FT,34,34,34,1.0,1.0,14.179705882352906,19.442352941176466,16.811029411764686,28.440294117646996,0.768843601366,0.20588235294117646,0.14705882352941177,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0007
SOFA-FT,34,34,34,1.0,1.0,14.179705882352906,19.442352941176466,16.811029411764686,28.440294117646996,0.768843601366,0.20588235294117646,0.14705882352941177,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0007
SOFA-FT,53,55,53,1.0,0.9636363636363636,14.881698113207595,15.873018867924536,15.377358490566067,25.071698113207542,0.7188841493214095,0.20754716981132076,0.03773584905660377,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0008
SOFA-FT,53,55,53,1.0,0.9636363636363636,14.881698113207595,15.873018867924536,15.377358490566067,25.071698113207542,0.7188841493214095,0.20754716981132076,0.03773584905660377,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0008
SOFA-FT,53,55,53,1.0,0.9636363636363636,14.881698113207595,15.873018867924536,15.377358490566067,25.071698113207542,0.7188841493214095,0.20754716981132076,0.03773584905660377,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0008
SOFA-FT,53,55,53,1.0,0.9636363636363636,14.881698113207595,15.873018867924536,15.377358490566067,25.071698113207542,0.7188841493214095,0.20754716981132076,0.03773584905660377,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0008
SOFA-FT,53,54,53,1.0,0.9814814814814815,11.417924528301887,10.513773584905687,10.965849056603787,16.243018867924512,0.7800037055510999,0.07547169811320754,0.018867924528301886,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0009
SOFA-FT,53,54,53,1.0,0.9814814814814815,11.417924528301887,10.513773584905687,10.965849056603787,16.243018867924512,0.7800037055510999,0.07547169811320754,0.018867924528301886,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0009
SOFA-FT,53,54,53,1.0,0.9814814814814815,11.417924528301887,10.513773584905687,10.965849056603787,16.243018867924512,0.7800037055510999,0.07547169811320754,0.018867924528301886,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0009
SOFA-FT,53,54,53,1.0,0.9814814814814815,11.417924528301887,10.513773584905687,10.965849056603787,16.243018867924512,0.7800037055510999,0.07547169811320754,0.018867924528301886,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0009
SOFA-FT,105,105,100,0.9523809523809523,0.9523809523809523,35.50229999999995,35.19270000000003,35.34749999999999,66.07260000000001,0.5420310571900494,0.57,0.31,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0010
SOFA-FT,105,105,100,0.9523809523809523,0.9523809523809523,35.50229999999995,35.19270000000003,35.34749999999999,66.07260000000001,0.5420310571900494,0.57,0.31,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0010
SOFA-FT,105,105,100,0.9523809523809523,0.9523809523809523,35.50229999999995,35.19270000000003,35.34749999999999,66.07260000000001,0.5420310571900494,0.57,0.31,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0010
SOFA-FT,105,105,100,0.9523809523809523,0.9523809523809523,35.50229999999995,35.19270000000003,35.34749999999999,66.07260000000001,0.5420310571900494,0.57,0.31,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0010
SOFA-FT,55,55,50,0.9090909090909091,0.9090909090909091,24.19760000000003,27.988800000000005,26.093200000000014,45.37719999999994,0.6172261368295124,0.46,0.24,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0011
SOFA-FT,55,55,50,0.9090909090909091,0.9090909090909091,24.19760000000003,27.988800000000005,26.093200000000014,45.37719999999994,0.6172261368295124,0.46,0.24,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0011
SOFA-FT,55,55,50,0.9090909090909091,0.9090909090909091,24.19760000000003,27.988800000000005,26.093200000000014,45.37719999999994,0.6172261368295124,0.46,0.24,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0011
SOFA-FT,55,55,50,0.9090909090909091,0.9090909090909091,24.19760000000003,27.988800000000005,26.093200000000014,45.37719999999994,0.6172261368295124,0.46,0.24,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0011
SOFA-FT,38,43,38,1.0,0.8837209302325582,18.55210526315795,17.110789473684253,17.831447368421102,24.3139473684211,0.7437562722030812,0.2894736842105263,0.05263157894736842,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0012
SOFA-FT,38,38,38,1.0,1.0,18.55210526315795,17.110789473684253,17.831447368421102,24.3139473684211,0.7437562722030812,0.2894736842105263,0.05263157894736842,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0012
SOFA-FT,38,43,38,1.0,0.8837209302325582,18.55210526315795,17.110789473684253,17.831447368421102,24.3139473684211,0.7437562722030812,0.2894736842105263,0.05263157894736842,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0012
SOFA-FT,38,38,38,1.0,1.0,18.55210526315795,17.110789473684253,17.831447368421102,24.3139473684211,0.7437562722030812,0.2894736842105263,0.05263157894736842,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0012
SOFA-FT,50,50,50,1.0,1.0,9.975799999999998,11.931800000000003,10.953800000000001,15.929999999999982,0.7594941241026341,0.14,0.02,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0013
SOFA-FT,50,50,50,1.0,1.0,9.975799999999998,11.931800000000003,10.953800000000001,15.929999999999982,0.7594941241026341,0.14,0.02,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0013
SOFA-FT,50,50,50,1.0,1.0,9.975799999999998,11.931800000000003,10.953800000000001,15.929999999999982,0.7594941241026341,0.14,0.02,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0013
SOFA-FT,50,50,50,1.0,1.0,9.975799999999998,11.931800000000003,10.953800000000001,15.929999999999982,0.7594941241026341,0.14,0.02,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0013
SOFA-FT,40,40,40,1.0,1.0,9.292999999999966,10.238999999999974,9.765999999999972,13.180499999999952,0.7880249800074773,0.1,0.0,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0014
SOFA-FT,40,40,40,1.0,1.0,9.292999999999966,10.238999999999974,9.765999999999972,13.180499999999952,0.7880249800074773,0.1,0.0,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0014
SOFA-FT,40,40,40,1.0,1.0,9.292999999999966,10.238999999999974,9.765999999999972,13.180499999999952,0.7880249800074773,0.1,0.0,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0014
SOFA-FT,40,40,40,1.0,1.0,9.292999999999966,10.238999999999974,9.765999999999972,13.180499999999952,0.7880249800074773,0.1,0.0,EN-Alto-1,en-alto-1_pharyngeal_who_says_paired_speech_group_0014
SOFA-FT,13,14,13,1.0,0.9285714285714286,5.786923076923121,6.964615384615423,6.375769230769273,11.579230769230927,0.8837484849782611,0.0,0.0,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0000
SOFA-FT,72,70,71,0.9861111111111112,1.0142857142857142,23.117746478873144,20.28971830985912,21.703732394366128,36.997605633802785,0.7155370267401734,0.323943661971831,0.1267605633802817,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0001
SOFA-FT,60,62,60,1.0,0.967741935483871,15.429499999999981,16.45066666666667,15.940083333333325,25.12549999999997,0.7439243787122812,0.23333333333333334,0.03333333333333333,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0002
SOFA-FT,106,106,106,1.0,1.0,19.055377358490613,17.316415094339643,18.18589622641513,27.599905660377466,0.7689216754997532,0.20754716981132076,0.09433962264150944,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0003
SOFA-FT,55,55,53,0.9636363636363636,0.9636363636363636,11.68094339622639,13.975283018867906,12.828113207547151,17.860754716981095,0.775379657588228,0.18867924528301888,0.03773584905660377,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0004
SOFA-FT,64,64,64,1.0,1.0,27.331093749999912,23.69906249999999,25.515078124999953,39.93734375000001,0.6682596553737621,0.421875,0.171875,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0005
SOFA-FT,64,64,63,0.984375,0.984375,26.065555555555566,24.958571428571442,25.5120634920635,38.82476190476184,0.688842634872884,0.3333333333333333,0.14285714285714285,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0006
SOFA-FT,34,34,34,1.0,1.0,13.627941176470644,14.772058823529452,14.200000000000049,21.865294117647185,0.7933880714310835,0.14705882352941177,0.058823529411764705,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0007
SOFA-FT,53,55,52,0.9811320754716981,0.9454545454545454,17.71134615384619,25.926730769230783,21.81903846153849,33.57500000000002,0.7097593702928892,0.36538461538461536,0.1346153846153846,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0008
SOFA-FT,53,54,50,0.9433962264150944,0.9259259259259259,34.246999999999936,38.79119999999999,36.51909999999996,61.17219999999994,0.6420574438541083,0.48,0.18,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0009
SOFA-FT,105,105,101,0.9619047619047619,0.9619047619047619,16.07792079207912,17.14257425742571,16.610247524752413,28.975940594059352,0.8131755280298517,0.16831683168316833,0.0891089108910891,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0010
SOFA-FT,55,55,55,1.0,1.0,14.802181818181793,12.247818181818165,13.524999999999979,22.40927272727261,0.7822175962351363,0.2545454545454545,0.05454545454545454,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0011
SOFA-FT,37,38,36,0.972972972972973,0.9473684210526315,18.38250000000001,16.628333333333373,17.505416666666694,23.404166666666544,0.7438536523002385,0.2777777777777778,0.08333333333333333,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0012
SOFA-FT,50,50,48,0.96,0.96,29.715000000000003,28.29708333333332,29.006041666666658,48.616250000000036,0.7234401009431926,0.2708333333333333,0.1875,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0013
SOFA-FT,39,40,33,0.8461538461538461,0.825,43.92212121212122,58.11878787878784,51.02045454545453,93.48757575757573,0.6344133786701748,0.5454545454545454,0.21212121212121213,EN-Alto-1,en-alto-1_pharyngeal_who_says_pharyngeal_group_0014
SOFA-FT,27,28,27,1.0,0.9642857142857143,55.36185185185189,37.86296296296299,46.61240740740744,78.4033333333334,0.7112528291031736,0.4444444444444444,0.2222222222222222,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0000
SOFA-FT,22,22,22,1.0,1.0,46.40136363636354,22.47863636363624,34.43999999999989,58.64727272727257,0.7447934463111121,0.4090909090909091,0.22727272727272727,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0001
SOFA-FT,21,21,21,1.0,1.0,14.829523809523721,16.92095238095229,15.875238095237998,28.422857142857147,0.8503809019133254,0.19047619047619047,0.09523809523809523,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0002
SOFA-FT,24,23,24,1.0,1.0434782608695652,51.785000000000025,40.582916666666755,46.183958333333386,80.09958333333343,0.7166756805521336,0.375,0.25,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0003
SOFA-FT,12,12,12,1.0,1.0,75.1975,101.19666666666666,88.19708333333331,116.45249999999993,0.6377242288922645,0.75,0.5,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0004
SOFA-FT,17,16,15,0.8823529411764706,0.9375,58.77533333333335,57.22133333333329,57.99833333333331,89.14733333333331,0.6963541168400821,0.7333333333333333,0.5333333333333333,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0005
SOFA-FT,22,22,19,0.8636363636363636,0.8636363636363636,61.838421052631546,32.362631578947315,47.100526315789445,76.73684210526301,0.746731799153534,0.5263157894736842,0.21052631578947367,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0006
SOFA-FT,18,18,17,0.9444444444444444,0.9444444444444444,120.70588235294123,197.2976470588234,159.00176470588232,309.0541176470588,0.5635103607507479,0.8235294117647058,0.6470588235294118,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0007
SOFA-FT,38,38,37,0.9736842105263158,0.9736842105263158,68.64783783783787,49.63675675675679,59.14229729729733,94.38189189189205,0.7383806463320739,0.4864864864864865,0.2972972972972973,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0008
SOFA-FT,19,19,19,1.0,1.0,47.46842105263162,40.078947368420984,43.7736842105263,66.735789473684,0.691017988796786,0.6842105263157895,0.3684210526315789,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0009
SOFA-FT,21,22,21,1.0,0.9545454545454546,68.78714285714287,65.36761904761902,67.07738095238093,123.50333333333319,0.6339455808299557,0.7142857142857143,0.5238095238095238,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0010
SOFA-FT,16,16,14,0.875,0.875,65.53214285714289,159.9492857142857,112.74071428571433,122.87428571428575,0.7075028189258731,0.5714285714285714,0.2857142857142857,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0011
SOFA-FT,36,35,35,0.9722222222222222,1.0,44.87028571428585,41.306000000000104,43.088142857142984,79.4351428571431,0.7554680136664815,0.45714285714285713,0.22857142857142856,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_control_group_0012
SOFA-FT,27,28,27,1.0,0.9642857142857143,19.751851851851757,18.089629629629535,18.920740740740648,29.76518518518508,0.7472080996799627,0.2222222222222222,0.1111111111111111,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0000
SOFA-FT,22,22,22,1.0,1.0,20.05454545454547,17.725454545454575,18.89000000000002,30.239090909090923,0.7088010458871481,0.36363636363636365,0.045454545454545456,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0001
SOFA-FT,22,21,22,1.0,1.0476190476190477,10.868636363636396,15.013636363636401,12.941136363636396,21.20863636363641,0.7966350555816066,0.13636363636363635,0.045454545454545456,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0002
SOFA-FT,23,23,23,1.0,1.0,10.014782608695686,17.48347826086962,13.749130434782648,21.268695652173964,0.7878028362832777,0.08695652173913043,0.08695652173913043,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0003
SOFA-FT,12,12,12,1.0,1.0,36.16083333333334,60.57249999999999,48.36666666666667,87.31499999999996,0.6352460589337828,0.5,0.3333333333333333,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0004
SOFA-FT,17,16,15,0.8823529411764706,0.9375,19.650666666666684,26.892000000000028,23.271333333333363,41.580000000000055,0.7122422239600381,0.3333333333333333,0.2,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0005
SOFA-FT,22,22,22,1.0,1.0,17.941818181818174,22.065909090909088,20.00386363636363,35.675909090909066,0.6944719396873615,0.3181818181818182,0.09090909090909091,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0006
SOFA-FT,18,18,18,1.0,1.0,16.827777777777758,28.782777777777767,22.80527777777776,40.60722222222222,0.6737259023559485,0.3888888888888889,0.1111111111111111,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0007
SOFA-FT,38,38,38,1.0,1.0,15.69315789473685,20.330526315789452,18.011842105263145,26.498421052631493,0.687487419736032,0.42105263157894735,0.02631578947368421,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0008
SOFA-FT,19,19,19,1.0,1.0,9.937368421052533,9.765263157894646,9.851315789473588,16.78368421052608,0.8697207447802079,0.15789473684210525,0.0,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0009
SOFA-FT,21,22,21,1.0,0.9545454545454546,22.470000000000002,18.341428571428587,20.4057142857143,35.71714285714287,0.7194957823500207,0.23809523809523808,0.14285714285714285,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0010
SOFA-FT,16,16,16,1.0,1.0,12.69187499999998,12.692499999999981,12.692187499999982,19.946874999999963,0.8122902836165466,0.25,0.0,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0011
SOFA-FT,36,35,36,1.0,1.0285714285714285,11.03222222222219,12.322499999999975,11.677361111111079,17.41027777777773,0.7900433286777441,0.16666666666666666,0.027777777777777776,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_paired_speech_group_0012
SOFA-FT,27,28,27,1.0,0.9642857142857143,35.5374074074074,29.70148148148151,32.619444444444454,48.8929629629629,0.7609183647813359,0.3333333333333333,0.18518518518518517,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0000
SOFA-FT,22,22,21,0.9545454545454546,0.9545454545454546,35.06571428571428,27.703809523809614,31.38476190476195,53.98285714285717,0.7554578448058343,0.42857142857142855,0.14285714285714285,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0001
SOFA-FT,21,21,21,1.0,1.0,29.571428571428555,30.211428571428552,29.891428571428555,49.57619047619067,0.8078833706733962,0.3333333333333333,0.14285714285714285,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0002
SOFA-FT,24,23,23,0.9583333333333334,1.0,35.75086956521739,50.498695652173915,43.124782608695654,65.19304347826088,0.7402012480934905,0.391304347826087,0.21739130434782608,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0003
SOFA-FT,12,12,12,1.0,1.0,84.52083333333333,108.09250000000002,96.30666666666666,160.69000000000003,0.6567079746543366,0.8333333333333334,0.5,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0004
SOFA-FT,16,16,15,0.9375,0.9375,57.372666666666646,95.51133333333331,76.44199999999998,97.04400000000005,0.6742050066899583,0.6,0.3333333333333333,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0005
SOFA-FT,22,22,21,0.9545454545454546,0.9545454545454546,107.53000000000003,105.57571428571426,106.5528571428571,187.30857142857153,0.6222787530174155,0.7619047619047619,0.47619047619047616,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0006
SOFA-FT,18,18,18,1.0,1.0,42.58833333333342,46.160000000000075,44.37416666666675,76.30611111111118,0.7300491824520369,0.5555555555555556,0.3888888888888889,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0007
SOFA-FT,38,38,36,0.9473684210526315,0.9473684210526315,38.55305555555555,32.709166666666675,35.63111111111112,56.29333333333336,0.7985281999804783,0.4166666666666667,0.19444444444444445,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0008
SOFA-FT,19,19,14,0.7368421052631579,0.7368421052631579,43.91285714285714,105.28214285714292,74.59750000000001,141.28642857142864,0.7339877605444337,0.5714285714285714,0.35714285714285715,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0009
SOFA-FT,22,22,20,0.9090909090909091,0.9090909090909091,44.64000000000002,74.00800000000004,59.32400000000003,103.82600000000002,0.73557516835135,0.5,0.4,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0010
SOFA-FT,16,16,14,0.875,0.875,68.67999999999998,168.1021428571428,118.3910714285714,141.6092857142857,0.6943074002424977,0.42857142857142855,0.35714285714285715,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0011
SOFA-FT,36,35,35,0.9722222222222222,1.0,47.012571428571356,46.48314285714282,46.747857142857086,76.04657142857138,0.7351707292448572,0.5428571428571428,0.2857142857142857,EN-Alto-1,en-alto-1_vibrato_my_heart_will_go_on_vibrato_group_0012
SOFA-FT,28,29,25,0.8928571428571429,0.8620689655172413,46.824399999999976,80.31799999999998,63.57119999999998,113.55839999999998,0.5253442707875629,0.8,0.4,EN-Alto-2,en-alto-2_breathy_someone_like_you_breathy_group_0009
SOFA-FT,40,41,39,0.975,0.9512195121951219,37.21589743589744,31.22897435897439,34.222435897435915,59.017179487179476,0.5749967109300952,0.5897435897435898,0.3333333333333333,EN-Alto-2,en-alto-2_breathy_someone_like_you_breathy_group_0010
SOFA-FT,39,41,37,0.9487179487179487,0.9024390243902439,27.31891891891893,29.785675675675712,28.552297297297322,47.288378378378326,0.6427168717582675,0.40540540540540543,0.21621621621621623,EN-Alto-2,en-alto-2_breathy_someone_like_you_breathy_group_0011
SOFA-FT,27,29,25,0.9259259259259259,0.8620689655172413,100.66839999999998,77.70599999999999,89.18719999999998,154.7936,0.4061802547773779,0.96,0.76,EN-Alto-2,en-alto-2_breathy_someone_like_you_control_group_0009
SOFA-FT,42,43,36,0.8571428571428571,0.8372093023255814,190.56805555555567,64.59416666666674,127.58111111111121,218.743888888889,0.5968564989342684,0.5555555555555556,0.2222222222222222,EN-Alto-2,en-alto-2_breathy_yesterday_once_more_breathy_group_0006
SOFA-FT,53,52,51,0.9622641509433962,0.9807692307692307,49.97450980392159,47.774117647058844,48.87431372549022,88.73176470588237,0.5707352870579407,0.5490196078431373,0.37254901960784315,EN-Alto-2,en-alto-2_breathy_yesterday_once_more_breathy_group_0007
SOFA-FT,29,29,27,0.9310344827586207,0.9310344827586207,59.093703703703646,55.16259259259258,57.128148148148114,94.79851851851834,0.6792992451163044,0.5925925925925926,0.3333333333333333,EN-Alto-2,en-alto-2_breathy_yesterday_once_more_breathy_group_0008
SOFA-FT,42,43,35,0.8333333333333334,0.813953488372093,48.96514285714285,51.523142857142844,50.24414285714284,75.86085714285714,0.6187729924266694,0.5142857142857142,0.2571428571428571,EN-Alto-2,en-alto-2_breathy_yesterday_once_more_control_group_0006
SOFA-FT,42,43,41,0.9761904761904762,0.9534883720930233,29.18975609756097,29.132926829268293,29.161341463414633,44.98170731707313,0.6771965071879616,0.4634146341463415,0.14634146341463414,EN-Alto-2,en-alto-2_breathy_yesterday_once_more_paired_speech_group_0006
SOFA-FT,17,18,13,0.7647058823529411,0.7222222222222222,161.82769230769233,95.2292307692307,128.5284615384615,255.10461538461539,0.3890221916184765,0.9230769230769231,0.7692307692307693,EN-Alto-2,en-alto-2_glissando_someone_like_you_control_group_0010
SOFA-FT,17,18,10,0.5882352941176471,0.5555555555555556,44.19699999999996,68.25399999999989,56.22549999999994,90.4049999999999,0.6597848374520835,0.7,0.5,EN-Alto-2,en-alto-2_glissando_someone_like_you_glissando_group_0010
SOFA-FT,40,41,39,0.975,0.9512195121951219,25.056923076923137,28.435897435897488,26.74641025641031,44.328717948717994,0.6161694213882593,0.46153846153846156,0.1794871794871795,EN-Alto-2,en-alto-2_glissando_someone_like_you_glissando_group_0011
SOFA-FT,40,41,38,0.95,0.926829268292683,35.47447368421046,49.309999999999924,42.392236842105206,75.31710526315779,0.6116160440263124,0.47368421052631576,0.2894736842105263,EN-Alto-2,en-alto-2_glissando_someone_like_you_glissando_group_0012
SOFA-FT,18,18,17,0.9444444444444444,0.9444444444444444,37.06117647058823,38.81999999999999,37.94058823529411,70.75882352941174,0.3211297505191928,0.7647058823529411,0.35294117647058826,EN-Alto-2,en-alto-2_glissando_someone_like_you_paired_speech_group_0010
SOFA-FT,40,41,30,0.75,0.7317073170731707,60.650333333333364,52.987333333333375,56.81883333333337,107.80366666666669,0.3510646713731358,0.6666666666666666,0.4,EN-Alto-2,en-alto-2_glissando_someone_like_you_paired_speech_group_0011
SOFA-FT,39,41,30,0.7692307692307693,0.7317073170731707,51.46333333333335,44.71366666666672,48.088500000000025,89.94700000000009,0.41350884845891234,0.7,0.3,EN-Alto-2,en-alto-2_glissando_someone_like_you_paired_speech_group_0012
SOFA-FT,48,48,44,0.9166666666666666,0.9166666666666666,45.1165909090909,52.636590909090934,48.87659090909092,87.2395454545455,0.6878092352226816,0.5227272727272727,0.18181818181818182,EN-Alto-2,en-alto-2_glissando_yesterday_once_more_control_group_0008
SOFA-FT,17,17,17,1.0,1.0,67.49764705882347,69.75352941176462,68.62558823529405,129.73117647058822,0.7670392270580318,0.23529411764705882,0.17647058823529413,EN-Alto-2,en-alto-2_glissando_yesterday_once_more_control_group_0009
